,sign,url,valid
367,time,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20time-qx01CJ9Rpqw.mp4,True
368,brown,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brown.mp4,True
369,brown,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BROWN-53.mp4,True
370,brown,https://www.signingsavvy.com/signs/mp4/6/6209.mp4,True
372,brown,https://media.spreadthesign.com/video/mp4/13/125573.mp4,True
373,brown,http://aslbricks.org/New/ASL-Videos/brown.mp4,True
374,brown,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Brown.mp4,True
375,brown,https://media.asldeafined.com/vocabulary/1466724587.930.mp4,True
376,jacket,https://media.asldeafined.com/vocabulary/1468668730.7199.mp4,True
377,jacket,https://www.signingsavvy.com/signs/mp4/22/22145.mp4,True
378,jacket,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jacket%2C%20Coat-S0s-qh1GpmE.mp4,True
379,jacket,https://media.spreadthesign.com/video/mp4/13/458051.mp4,True
381,jacket,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/jacket.mp4,True
382,jacket,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coat%2C%20Jacket%2C%20Put%20Jacket%20Or%20Coat%20On-GiSk_5R3-1I.mp4,True
384,same,https://www.signingsavvy.com/signs/mp4/8/8807.mp4,True
385,same,https://www.signingsavvy.com/signs/mp4/8/8808.mp4,True
386,same,https://media.asldeafined.com/vocabulary/1468762687.6352.mp4,True
387,same,https://media.spreadthesign.com/video/mp4/13/50775.mp4,True
388,same,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same%2C%20Similar-u52CAu7ygrY.mp4,True
389,same,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same%202-YS_M2kWlN4E.mp4,True
390,same,https://www.signingsavvy.com/signs/mp4/14/14298.mp4,True
391,same,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same-DeqpnWES_bs.mp4,True
392,wait,https://www.signingsavvy.com/signs/mp4/7/7259.mp4,True
393,wait,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20wait-g4zPWVKTVc4.mp4,True
394,wait,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wait-hooZv2wCujw.mp4,True
395,wait,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wait.mp4,True
396,wait,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wait-mo6REHINcoE.mp4,True
397,wait,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WAIT-1405.mp4,True
398,wait,https://media.spreadthesign.com/video/mp4/13/50933.mp4,True
400,wait,https://media.asldeafined.com/vocabulary/1468926839.9265.mp4,True
401,wait,https://www.signingsavvy.com/signs/mp4/9/9671.mp4,True
402,water,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/water.mov,True
403,water,https://media.asldeafined.com/vocabulary/1468927236.4055.mp4,True
404,water,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Water-4xQijOap0PY.mp4,True
405,water,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WATER-1414.mp4,True
406,water,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/water.mp4,True
407,water,https://media.spreadthesign.com/video/mp4/13/486561.mp4,True
408,water,https://www.signingsavvy.com/signs/mp4/22/22970.mp4,True
409,water,https://www.signingsavvy.com/signs/mp4/22/22969.mp4,True
411,yellow,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yellow.mp4,True
412,yellow,http://aslbricks.org/New/ASL-Videos/yellow.mp4,True
413,yellow,https://media.spreadthesign.com/video/mp4/13/51105.mp4,True
414,yellow,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YELLOW-1470.mp4,True
416,yellow,https://www.signingsavvy.com/signs/mp4/7/7598.mp4,True
417,yellow,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Yellow.mp4,True
418,yellow,https://media.asldeafined.com/vocabulary/1468774968.1234.mp4,True
419,brother,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Brother%202-aDl0aYDbAkw.mp4,True
420,brother,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Brother-JV5uq2ITsh4.mp4,True
421,brother,https://www.signingsavvy.com/signs/mp4/5/5783.mp4,True
422,brother,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boy%20Same%2C%20Brother%202--xhd1F9dpYc.mp4,True
424,brother,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brother.mp4,True
426,brother,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Brother.mp4,True
427,brother,https://media.spreadthesign.com/video/mp4/13/125568.mp4,True
428,brother,https://media.asldeafined.com/vocabulary/1466724511.7331.mp4,True
429,brother,http://aslbricks.org/New/ASL-Videos/brother.mp4,True
430,cat,http://aslbricks.org/New/ASL-Videos/cat.mp4,True
431,cat,https://www.signingsavvy.com/signs/mp4/23/23064.mp4,True
432,cat,https://www.signingsavvy.com/signs/mp4/23/23063.mp4,True
433,cat,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAT-1040.mp4,True
434,cat,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cat.mp4,True
435,cat,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAT-1037.mp4,True
436,cat,https://media.spreadthesign.com/video/mp4/13/125842.mp4,True
437,cat,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cat-jfXVt72cOm8.mp4,True
440,cry,https://media.spreadthesign.com/video/mp4/13/51555.mp4,True
441,cry,https://media.asldeafined.com/vocabulary/1466905512.2250.mp4,True
442,cry,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CR/CRY-437.mp4,True
444,cry,https://www.signingsavvy.com/signs/mp4/9/9350.mp4,True
445,cry,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cry.mp4,True
446,cry,https://www.signingsavvy.com/signs/mp4/9/9349.mp4,True
447,cry,https://www.signingsavvy.com/signs/mp4/14/14521.mp4,True
448,cry,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cry-h4Wi_1czvI8.mp4,True
449,green,https://media.spreadthesign.com/video/mp4/13/357968.mp4,True
450,green,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/green.mp4,True
451,green,http://aslbricks.org/New/ASL-Videos/green.mp4,True
452,green,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GREEN-475.mp4,True
453,green,https://media.asldeafined.com/vocabulary/1468550572.2971.mp4,True
455,green,https://www.signingsavvy.com/signs/mp4/14/14902.mp4,True
456,hair,https://media.spreadthesign.com/video/mp4/13/456539.mp4,True
457,hair,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HAIR-1848.mp4,True
458,hair,https://media.asldeafined.com/vocabulary/1468551480.5090.mp4,True
459,hair,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hair-long.mp4,True
461,hair,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hair-YOQEVV-TL7c.mp4,True
463,hair,https://www.signingsavvy.com/signs/mp4/23/23925.mp4,True
464,hair,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hair.mp4,True
465,have,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/have.mp4,True
466,have,http://aslbricks.org/New/ASL-Videos/have.mp4,True
468,have,https://media.asldeafined.com/vocabulary/1468579931.5661.mp4,True
469,have,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Have-5EEsTqgJ6dw.mp4,True
470,have,https://www.signingsavvy.com/signs/mp4/7/7433.mp4,True
471,read,https://media.spreadthesign.com/video/mp4/13/457816.mp4,True
472,read,https://media.asldeafined.com/vocabulary/1468758340.1852.mp4,True
473,read,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/read.mp4,True
474,read,https://www.signingsavvy.com/signs/mp4/7/7042.mp4,True
476,read,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Read-ONxA42RnRps.mp4,True
477,red,https://www.signingsavvy.com/signs/mp4/6/6859.mp4,True
478,red,https://media.spreadthesign.com/video/mp4/13/49271.mp4,True
479,red,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Red.mp4,True
480,red,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/red.mp4,True
481,red,http://aslbricks.org/New/ASL-Videos/red.mp4,True
483,red,https://media.asldeafined.com/vocabulary/1468758865.1287.mp4,True
484,room,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Room-c_wEkcZ2eqU.mp4,True
485,room,https://www.signingsavvy.com/signs/mp4/9/9516.mp4,True
486,room,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Room%2C%20Box-md_GwEQC3G8.mp4,True
487,room,https://www.signingsavvy.com/signs/mp4/9/9515.mp4,True
490,room,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20room-eFVfYZffYLo.mp4,True
491,room,https://media.asldeafined.com/vocabulary/1468761369.8817.mp4,True
492,room,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Room%202.mp4,True
493,room,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/room.mp4,True
495,sick,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sick.mp4,True
496,sick,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SICK-255.mp4,True
497,sick,https://media.asldeafined.com/vocabulary/1468766858.7018.mp4,True
498,sick,http://aslbricks.org/New/ASL-Videos/sick.mp4,True
499,sick,https://www.signingsavvy.com/signs/mp4/14/14644.mp4,True
500,sick,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sick-vS3cW9IUUPM.mp4,True
502,sick,https://media.spreadthesign.com/video/mp4/13/50808.mp4,True
504,snow,http://aslbricks.org/New/ASL-Videos/snow.mp4,True
506,snow,https://www.signingsavvy.com/signs/mp4/14/14605.mp4,True
507,snow,https://www.signingsavvy.com/signs/mp4/14/14606.mp4,True
508,snow,https://media.asldeafined.com/vocabulary/1468775731.1702.mp4,True
509,snow,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Snow.mp4,True
511,snow,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/snow.mp4,True
512,snow,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Snow-0uJcHK934ik.mp4,True
513,why,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/why.mp4,True
514,why,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-1I7SY-H47dU.mp4,True
515,why,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-oOzdNq6PhDc.mp4,True
516,why,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No%20Eye%2C%20Why-YoWvmEgpP9A.mp4,True
517,why,https://www.signingsavvy.com/signs/mp4/8/8838.mp4,True
518,why,https://www.signingsavvy.com/signs/mp4/6/6973.mp4,True
520,why,https://media.asldeafined.com/vocabulary/1468928387.7740.mp4,True
521,why,https://media.spreadthesign.com/video/mp4/13/51068.mp4,True
522,why,https://www.signingsavvy.com/signs/mp4/8/8837.mp4,True
524,yesterday,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YESTERDAY-328.mp4,True
525,yesterday,https://www.signingsavvy.com/signs/mp4/22/22109.mp4,True
526,yesterday,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yesterday2.mp4,True
527,yesterday,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YESTERDAY-327.mp4,True
528,yesterday,https://media.asldeafined.com/vocabulary/1468774999.2098.mp4,True
529,yesterday,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yesterday.mp4,True
530,yesterday,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yesterday-OTcqJCUGZxY.mp4,True
531,yesterday,https://media.spreadthesign.com/video/mp4/13/51108.mp4,True
533,yesterday,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yesterday-ODfO21WATKY.mp4,True
534,bad,https://media.asldeafined.com/vocabulary/1466648215.3053.mp4,True
535,bad,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bad.mp4,True
536,bad,http://aslbricks.org/New/ASL-Videos/bad.mp4,True
538,bad,https://www.signingsavvy.com/signs/mp4/6/6944.mp4,True
539,bad,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bad-2099RpCyLwU.mp4,True
540,bad,https://media.spreadthesign.com/video/mp4/13/123148.mp4,True
541,bad,https://www.signingsavvy.com/signs/mp4/6/6529.mp4,True
542,bad,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20bad5.mp4,True
543,bad,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BAD-29.mp4,True
544,cute,https://www.signingsavvy.com/signs/mp4/8/8732.mp4,True
545,cute,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cute.mp4,True
546,cute,https://media.asldeafined.com/vocabulary/1466906048.8806.mp4,True
547,cute,https://www.signingsavvy.com/signs/mp4/8/8733.mp4,True
548,cute,https://media.spreadthesign.com/video/mp4/13/58499.mp4,True
550,cute,https://media.asldeafined.com/vocabulary/1546573069.1645.mp4,True
551,first,https://media.asldeafined.com/vocabulary/1468494663.4948.mp4,True
552,first,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/first.mp4,True
553,first,https://www.signingsavvy.com/signs/mp4/8/8417.mp4,True
554,first,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1474.mp4,True
555,first,https://www.signingsavvy.com/signs/mp4/7/7760.mp4,True
556,first,https://media.spreadthesign.com/video/mp4/13/455675.mp4,True
557,first,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1475.mp4,True
559,first,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-458.mp4,True
560,happy,https://www.signingsavvy.com/signs/mp4/23/23649.mp4,True
561,happy,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Happy.mp4,True
562,happy,https://www.signingsavvy.com/signs/mp4/23/23650.mp4,True
563,happy,https://media.asldeafined.com/vocabulary/1468579583.2605.mp4,True
564,happy,https://media.spreadthesign.com/video/mp4/13/456551.mp4,True
565,happy,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/happy.mp4,True
567,happy,https://www.signingsavvy.com/signs/mp4/23/23651.mp4,True
569,home,https://media.spreadthesign.com/video/mp4/13/58526.mp4,True
570,home,https://media.asldeafined.com/vocabulary/1468581607.3342.mp4,True
571,home,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/home.mp4,True
572,home,http://aslbricks.org/New/ASL-Videos/home.mp4,True
573,home,https://www.signingsavvy.com/signs/mp4/7/7180.mp4,True
574,home,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/home.mov,True
576,old,https://media.spreadthesign.com/video/mp4/13/49163.mp4,True
577,old,http://aslbricks.org/New/ASL-Videos/old.mp4,True
578,old,https://media.asldeafined.com/vocabulary/1468721358.1844.mp4,True
579,old,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/old.mp4,True
580,old,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Old-PYeMIH_-Kog.mp4,True
581,old,https://www.signingsavvy.com/signs/mp4/6/6337.mp4,True
582,person,https://www.signingsavvy.com/signs/mp4/22/22125.mp4,True
583,person,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PE/PERSON-888.mp4,True
584,person,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Person-JuPDRv_OWWQ.mp4,True
585,person,https://www.signingsavvy.com/signs/mp4/22/22125.mp4,True
586,person,https://media.asldeafined.com/vocabulary/1468725222.7589.mp4,True
588,person,https://media.spreadthesign.com/video/mp4/13/457738.mp4,True
589,police,https://www.signingsavvy.com/signs/mp4/14/14010.mp4,True
590,police,https://media.asldeafined.com/vocabulary/1468754360.5475.mp4,True
591,police,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PO/POLICE-912.mp4,True
592,police,https://www.signingsavvy.com/signs/mp4/14/14012.mp4,True
593,police,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cop%202-Nba4p7eNbnY.mp4,True
595,police,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Officer-_bWGe-DFJdw.mp4,True
596,police,https://media.spreadthesign.com/video/mp4/13/49201.mp4,True
597,stay,https://www.signingsavvy.com/signs/mp4/5/5811.mp4,True
598,stay,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay%202-g3ho3QEAE-o.mp4,True
599,stay,https://www.signingsavvy.com/signs/mp4/5/5812.mp4,True
600,stay,https://www.signingsavvy.com/signs/mp4/9/9726.mp4,True
601,stay,https://media.asldeafined.com/vocabulary/1468866523.9046.mp4,True
603,stay,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay%2C%20That-EwCyqwGVnhA.mp4,True
604,stay,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay-cR-jmxeRoUg.mp4,True
605,stay,https://media.spreadthesign.com/video/mp4/13/50822.mp4,True
606,because,https://www.signingsavvy.com/signs/mp4/8/8836.mp4,True
607,because,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Because%204-b3FqnYMcDsc.mp4,True
610,because,https://media.spreadthesign.com/video/mp4/13/123624.mp4,True
611,because,https://media.asldeafined.com/vocabulary/1466680910.2916.mp4,True
613,because,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Because%203-LGVgHAXsauE.mp4,True
614,because,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Because-v-z0cVFWk_g.mp4,True
615,because,https://www.signingsavvy.com/signs/mp4/6/6973.mp4,True
617,boy,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boy-Clm0Un7EOrE.mp4,True
618,boy,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOY-377.mp4,True
619,boy,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/boy.mp4,True
620,boy,https://media.spreadthesign.com/video/mp4/13/125250.mp4,True
621,boy,https://media.asldeafined.com/vocabulary/1466685230.7583.mp4,True
622,boy,http://aslbricks.org/New/ASL-Videos/boy.mp4,True
623,boy,https://www.signingsavvy.com/signs/mp4/6/6638.mp4,True
624,close,https://www.signingsavvy.com/signs/mp4/9/9543.mp4,True
625,close,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Close-NMPc6CDj-PY.mp4,True
628,close,https://www.signingsavvy.com/signs/mp4/14/14713.mp4,True
629,close,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/close.mp4,True
630,close,https://media.asldeafined.com/vocabulary/1466899244.7710.mp4,True
631,close,https://www.signingsavvy.com/signs/mp4/7/7816.mp4,True
632,drop,https://www.signingsavvy.com/signs/mp4/5/5519.mp4,True
634,drop,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drop-G4zdfXf8Ml4.mp4,True
635,drop,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/drop.mp4,True
636,drop,https://www.signingsavvy.com/signs/mp4/1/1463.mp4,True
637,drop,https://media.spreadthesign.com/video/mp4/13/91484.mp4,True
638,drop,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drop-nPOOydtkU3I.mp4,True
639,drop,https://media.asldeafined.com/vocabulary/1468206573.8832.mp4,True
640,drop,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DROP-121.mp4,True
641,girl,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GI/GIRL-465.mp4,True
642,girl,https://www.signingsavvy.com/signs/mp4/7/7076.mp4,True
643,girl,https://media.spreadthesign.com/video/mp4/13/456446.mp4,True
644,girl,http://aslbricks.org/New/ASL-Videos/girl.mp4,True
645,girl,https://media.asldeafined.com/vocabulary/1468548923.2582.mp4,True
646,girl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/girl.mp4,True
648,girl,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-v3qw7pEsoEw.mp4,True
649,girl,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-au4SAlovob8.mp4,True
650,hear,https://media.asldeafined.com/vocabulary/1468580395.3846.mp4,True
651,hear,https://www.signingsavvy.com/signs/mp4/23/23801.mp4,True
652,hear,https://www.signingsavvy.com/signs/mp4/23/23800.mp4,True
653,hear,https://www.signingsavvy.com/signs/mp4/23/23801.mp4,True
654,hear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hear%2C%20Listen-BtzSQzKxPl0.mp4,True
655,hear,https://media.spreadthesign.com/video/mp4/13/456566.mp4,True
657,hear,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/hear.mov,True
658,hear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hear-hGpJeStHR6I.mp4,True
659,make,https://www.signingsavvy.com/signs/mp4/22/22338.mp4,True
660,make,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect-iAySYwNEWoY.mp4,True
661,make,https://www.signingsavvy.com/signs/mp4/22/22337.mp4,True
662,make,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect%202-cluc2HL2fcI.mp4,True
663,make,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20opposite-niihcD0oYjQ.mp4,True
664,make,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make-RGxUemQEoi0.mp4,True
665,make,https://media.spreadthesign.com/video/mp4/13/456657.mp4,True
666,make,https://media.asldeafined.com/vocabulary/1468713374.2074.mp4,True
668,pencil,https://www.signingsavvy.com/signs/mp4/8/8972.mp4,True
670,pencil,https://media.spreadthesign.com/video/mp4/13/457714.mp4,True
671,pencil,https://media.asldeafined.com/vocabulary/1468724738.1474.mp4,True
672,pencil,https://media.asldeafined.com/vocabulary/1522768045.488.mp4,True
673,please,https://media.asldeafined.com/vocabulary/1468754067.6864.mp4,True
674,please,https://www.signingsavvy.com/signs/mp4/6/6966.mp4,True
676,please,https://media.asldeafined.com/vocabulary/1522767174.1064.mp4,True
677,please,http://aslbricks.org/New/ASL-Videos/please.mp4,True
678,please,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Please-eyu0V3s1-XA.mp4,True
679,please,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/please.mp4,True
681,ride,https://www.signingsavvy.com/signs/mp4/23/23884.mp4,True
684,ride,https://media.asldeafined.com/vocabulary/1468760986.966.mp4,True
685,ride,https://www.signingsavvy.com/signs/mp4/24/24005.mp4,True
686,ride,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ride-a35RcUi-rxk.mp4,True
687,ride,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ride-huEE3RXyL-0.mp4,True
689,where,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20where-LSM0sp4VCz4.mp4,True
690,where,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/where.mp4,True
691,where,https://media.asldeafined.com/vocabulary/1468928023.2600.mp4,True
692,where,https://www.signingsavvy.com/signs/mp4/14/14587.mp4,True
693,where,https://media.spreadthesign.com/video/mp4/13/51067.mp4,True
695,animal,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/animal.mp4,True
696,animal,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Animal.mp4,True
697,animal,http://aslbricks.org/New/ASL-Videos/animal.mp4,True
698,animal,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AN/ANIMAL-16.mp4,True
700,animal,https://www.signingsavvy.com/signs/mp4/14/14630.mp4,True
701,animal,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/animal.mov,True
702,animal,https://media.asldeafined.com/vocabulary/1466510256.6098.mp4,True
703,animal,https://media.spreadthesign.com/video/mp4/13/118511.mp4,True
705,bath,https://media.spreadthesign.com/video/mp4/13/123597.mp4,True
706,bath,https://www.signingsavvy.com/signs/mp4/22/22127.mp4,True
707,bath,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BATH-31.mp4,True
708,bath,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bath.mp4,True
709,bath,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bath-KhHnoYpI-Bk.mp4,True
710,bath,https://media.asldeafined.com/vocabulary/1466649730.5475.mp4,True
711,cereal,http://aslbricks.org/New/ASL-Videos/cereal.mp4,True
713,cereal,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cereal-TsB1bC1p81k.mp4,True
715,cereal,https://media.asldeafined.com/vocabulary/1471145368.3313.mp4,True
716,cereal,https://media.spreadthesign.com/video/mp4/13/125908.mp4,True
717,cereal,https://www.signingsavvy.com/signs/mp4/7/7758.mp4,True
718,cereal,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cereal-JUJ9iDk7_6Y.mp4,True
720,flower,https://media.spreadthesign.com/video/mp4/13/456351.mp4,True
721,flower,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/flower.mp4,True
722,flower,https://media.asldeafined.com/vocabulary/1468512943.6534.mp4,True
723,flower,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Flower-KPdJAe0K3YA.mp4,True
724,flower,https://www.signingsavvy.com/signs/mp4/7/7392.mp4,True
725,flower,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FL/FLOWER-381.mp4,True
726,jump,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/JU/JUMP-159.mp4,True
727,jump,https://media.asldeafined.com/vocabulary/1468669834.1773.mp4,True
728,jump,https://www.signingsavvy.com/signs/mp4/22/22210.mp4,True
730,jump,http://aslbricks.org/New/ASL-Videos/jump.mp4,True
731,jump,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jump-FuG-Tt5rjqY.mp4,True
733,milk,https://media.asldeafined.com/vocabulary/1468715465.236.mp4,True
734,milk,https://www.signingsavvy.com/signs/mp4/5/5682.mp4,True
735,milk,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/milk.mp4,True
736,milk,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Milk.mp4,True
737,moon,https://media.asldeafined.com/vocabulary/1468716507.3613.mp4,True
738,moon,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Moon-dIr6Hdbibc8.mp4,True
